,username,date,content,preprocess_content,sentiment,sentiment_score
9209,3709,2018-08-14,@YomiShogunle @NGRPresident @EndSars @PoliceNG_PCRRU @PoliceNG Seriously im surprised u tweeted this o... lol... Anyway i saw it from the VP's TL before now... But las las the shaking table has only one leg left... Better Naija Ahead 😀,yomishogunle ngrpresident endsars policengpcrru policeng seriously im surprised u tweeted o lol saw vps tl las las shaking table leg left better naija ahead ,positive,0.9985894560813904
9210,3709,2018-08-14,@YomiShogunle @iFemora @EndSars How do u feel so comfortable blocking people u ought to be protecting... Ur block list now will be longer than the que at GTB ATM machine,yomishogunle ifemora endsars u feel comfortable blocking people u ought protecting ur block list longer que gtb atm machine,negative,0.5150946378707886
9211,4528,2018-08-14,@YomiShogunle @NGRPresident @EndSars @PoliceNG_PCRRU @PoliceNG Yeeeeehhhh,yomishogunle ngrpresident endsars policengpcrru policeng yeeeeehhhh,positive,0.9522152543067932
9212,5809,2018-08-14,@YomiShogunle @NGRPresident @EndSars @PoliceNG_PCRRU @PoliceNG Of them born am well make them disobey,yomishogunle ngrpresident endsars policengpcrru policeng born disobey,negative,0.9968386888504028
9213,2297,2018-08-14,@YomiShogunle @NGRPresident @EndSars @PoliceNG_PCRRU @PoliceNG 🤣this must have been typed with heavy heart and thumbs....🏃‍♂️🏃‍♂️,yomishogunle ngrpresident endsars policengpcrru policeng 🤣this typed heavy heart thumbs‍‍,positive,0.9959865212440491
9214,1217,2018-08-14,@YomiShogunle @iFemora @EndSars Be ready to block everyone cos you re a disgrace to @NGPoliceForce,yomishogunle ifemora endsars ready block cos disgrace ngpoliceforce,negative,0.8848404884338379
9215,394,2018-08-14,@keaxxy @henroy7 @YomiShogunle @NGRPresident @EndSars @PoliceNG_PCRRU @PoliceNG This meme is actually infectious,keaxxy henroy7 yomishogunle ngrpresident endsars policengpcrru policeng meme actually infectious,positive,0.9891688823699951
9216,394,2018-08-14,"@YomiShogunle @iFemora @EndSars 😂 😂 😂 😂 😂, hw many people do u want to block, if u want to be a blocking specialist just kuku leave Twitter, do n say d right tins n we will support u",yomishogunle ifemora endsars      hw people u want block u want blocking specialist kuku leave twitter n d right tins n support u,negative,0.8143032789230347
9217,104,2018-08-14,"@YomiShogunle @NGRPresident @EndSars @PoliceNG_PCRRU @PoliceNG Did you say "" Alleged unlawful""? Thank God Acting president isn't a dummy he wouldn't had given the order if the allegations were unlawful. 1 question please are you to defend the SARS unit or listen to Nigerians complains and act on it against the activities of SARS????",yomishogunle ngrpresident endsars policengpcrru policeng alleged unlawful thank god acting president isnt dummy wouldnt given order allegations unlawful 1 question defend sars unit listen nigerians complains act activities sars,negative,0.9967707395553589
9218,4479,2018-08-14,"@YomiShogunle @iFemora @EndSars Wow, such a polite block",yomishogunle ifemora endsars wow polite block,positive,0.8082100749015808
9219,4120,2018-08-14,@ShyWale @YomiShogunle @NGRPresident @EndSars @PoliceNG_PCRRU @PoliceNG Has he blocked you already?,shywale yomishogunle ngrpresident endsars policengpcrru policeng blocked,positive,0.6968711614608765
9220,5518,2018-08-14,@maniac8989 @YomiShogunle @NGRPresident @EndSars @PoliceNG_PCRRU @PoliceNG I tell u,maniac8989 yomishogunle ngrpresident endsars policengpcrru policeng tell u,negative,0.7666120529174805
9221,5605,2018-08-14,"If the Acting President responded to nearly a year's @EndSARS campaign, one would expect the IGP to now seek audience with the leaders of the campaign before advancing his reform. @segalink",acting president responded nearly years endsars campaign expect igp seek audience leaders campaign advancing reform segalink,negative,0.9935100674629211
9222,5408,2018-08-14,@mrdecomarine @YomiShogunle @NGRPresident @EndSars @PoliceNG_PCRRU @PoliceNG 😂😂😂😂 like say dem force am! Him no believe say this day go come,mrdecomarine yomishogunle ngrpresident endsars policengpcrru policeng  like dem force believe day come,positive,0.9712724089622498
9223,6299,2018-08-14,@YomiShogunle @NGRPresident @EndSars @PoliceNG_PCRRU @PoliceNG Would that overhaul include you? Yes?,yomishogunle ngrpresident endsars policengpcrru policeng overhaul include yes,positive,0.9813345670700073
9224,4276,2018-08-14,@YomiShogunle @NGRPresident @EndSars @PoliceNG_PCRRU @PoliceNG @YomiShogunle I thought you didn't believe SARS had ethics issues to answer to Nigerians?,yomishogunle ngrpresident endsars policengpcrru policeng yomishogunle thought didnt believe sars ethics issues answer nigerians,negative,0.9870530962944031
9225,4532,2018-08-14,@YomiShogunle @NGRPresident @EndSars @PoliceNG_PCRRU @PoliceNG Nows dats d proof u'v always needed about d nature of barbaric animals. @segalink d youths owe u!,yomishogunle ngrpresident endsars policengpcrru policeng nows dats d proof uv needed d nature barbaric animals segalink d youths owe u,positive,0.605327844619751
9226,2212,2018-08-14,@YomiShogunle @NGRPresident @EndSars @PoliceNG_PCRRU @PoliceNG https://t.co/X3fVYJ7F8H,yomishogunle ngrpresident endsars policengpcrru policeng,positive,0.9561005234718323
9227,4758,2018-08-14,"@clintnazzy @dokita_oso @YomiShogunle @elitetatafo @NGRPresident @EndSars @PoliceNG_PCRRU @PoliceNG Dapchi or chibok where boko haram can finally oppress and violate his human right like his mates (SARS) have done to the innocent citizens.

Oh i like the sound of that. https://t.co/d1TM4Bk0JE",clintnazzy dokitaoso yomishogunle elitetatafo ngrpresident endsars policengpcrru policeng dapchi chibok boko haram finally oppress violate human right like mates sars innocent citizens oh like sound,positive,0.9955020546913147
9228,4520,2018-08-14,@dhariik @YomiShogunle @NGRPresident @EndSars @PoliceNG_PCRRU @PoliceNG Very underrated 😁,dhariik yomishogunle ngrpresident endsars policengpcrru policeng underrated ,positive,0.9500691294670105
9229,4520,2018-08-14,"@YomiShogunle @NGRPresident @EndSars @PoliceNG_PCRRU @PoliceNG Make una nor just pass na... Hit the follow button, ifb asap",yomishogunle ngrpresident endsars policengpcrru policeng una pass na hit follow button ifb asap,positive,0.7429165840148926
9230,385,2018-08-14,"@YomiShogunle @NGRPresident @EndSars @PoliceNG_PCRRU @PoliceNG #ENDSARS #ENDSARS 
#ENDSARS #ENDSARS 
#ENDSARS #ENDSARS",yomishogunle ngrpresident endsars policengpcrru policeng endsars endsars endsars endsars endsars endsars,positive,0.9701291918754578
9231,4498,2018-08-14,@YomiShogunle @iFemora @EndSars Ur ability to succumb to taunts easily and inability to take advice corroborates @iFemora 's statement. U av not represented @PoliceNG judiciously. If d institution is going thru ridicule &amp; a phase of public lack of trust in dem sudnt u ameliorate d ish? Instead u fanning  d 🔥,yomishogunle ifemora endsars ur ability succumb taunts easily inability advice corroborates ifemora s statement u av represented policeng judiciously d institution going ridicule amp phase public lack trust dem sudnt u ameliorate d ish instead u fanning d ,negative,0.9891664385795593
9232,5208,2018-08-14,@Sylvia_Ikeji @callmidjremedy @El_shedii @henroy7 @YomiShogunle @NGRPresident @EndSars @PoliceNG_PCRRU @PoliceNG I'm leaving o 😂😂😂😂 https://t.co/k7zLUfUNVT,sylviaikeji callmidjremedy elshedii henroy7 yomishogunle ngrpresident endsars policengpcrru policeng im leaving o ,negative,0.8728071451187134
9233,4566,2018-08-14,@darfy007 @YomiShogunle @NGRPresident @EndSars @PoliceNG_PCRRU @PoliceNG This comment is underrated😹😹😹,darfy007 yomishogunle ngrpresident endsars policengpcrru policeng comment underrated,positive,0.9165163040161133
9234,385,2018-08-14,"@YomiShogunle @NGRPresident @EndSars @PoliceNG_PCRRU @PoliceNG this case should be treated with immediate effect. 
My brother was apprehended yesterday by sars becos he was walking along the road around 9.10pm. Now I ask
Won't someone have freedom to walk on the streets again?? 
#endSARS",yomishogunle ngrpresident endsars policengpcrru policeng case treated immediate effect brother apprehended yesterday sars becos walking road 910pm ask wont freedom walk streets endsars,positive,0.973081648349762
9235,2535,2018-08-14,@sirtee4632 @YomiShogunle @EndSars Color blocking!!!,sirtee4632 yomishogunle endsars color blocking,negative,0.9988971948623657
9236,3535,2018-08-14,@callmidjremedy @El_shedii @keaxxy @henroy7 @YomiShogunle @NGRPresident @EndSars @PoliceNG_PCRRU @PoliceNG I see y'all 😂😂😉 https://t.co/M0kh3S2924,callmidjremedy elshedii keaxxy henroy7 yomishogunle ngrpresident endsars policengpcrru policeng yall ,positive,0.9515141844749451
9237,4277,2018-08-14,@YomiShogunle @NGRPresident @EndSars @PoliceNG_PCRRU @PoliceNG 👏👏,yomishogunle ngrpresident endsars policengpcrru policeng ,positive,0.9561005234718323
9238,4190,2018-08-14,@EgenegeTriumph @theadusamuel @YomiShogunle @NGRPresident @EndSars @PoliceNG_PCRRU @PoliceNG Lmao weak,egenegetriumph theadusamuel yomishogunle ngrpresident endsars policengpcrru policeng lmao weak,negative,0.9954850673675537
9239,1256,2018-08-14,@theadusamuel @YomiShogunle @NGRPresident @EndSars @PoliceNG_PCRRU @PoliceNG @antha_jeaga oh no😭😭😭😂😂😂😂😂,theadusamuel yomishogunle ngrpresident endsars policengpcrru policeng anthajeaga oh no,negative,0.6167835593223572
9240,5394,2018-08-14,@YomiShogunle @NGRPresident @EndSars @PoliceNG_PCRRU @PoliceNG Block me,yomishogunle ngrpresident endsars policengpcrru policeng block,positive,0.8822629451751709
9241,6347,2018-08-14,"@YomiShogunle @NGRPresident @EndSars @PoliceNG_PCRRU @PoliceNG acting president has vindicated us, u claim SARS are doing well, Ow come this overhaul. 
I pray the overhaul will not b sweep under the carpet",yomishogunle ngrpresident endsars policengpcrru policeng acting president vindicated u claim sars ow come overhaul pray overhaul b sweep carpet,positive,0.80335932970047
9242,4190,2018-08-14,@EgenegeTriumph @YomiShogunle @NGRPresident @EndSars @PoliceNG_PCRRU @PoliceNG 😂😂😂 he will soon block u too,egenegetriumph yomishogunle ngrpresident endsars policengpcrru policeng  soon block u,positive,0.9242277145385742
9243,4644,2018-08-14,"@YomiShogunle @NGRPresident @EndSars @PoliceNG_PCRRU @PoliceNG This when una wake up abi,jonzing people.9ja sha Una Dey fall Una hands by yourself I hail una🙌🙌🙌🙌🙌🙌",yomishogunle ngrpresident endsars policengpcrru policeng una wake abijonzing people9ja sha una dey fall una hands hail una,negative,0.6263042688369751
9244,1256,2018-08-14,@YomiShogunle @NGRPresident @EndSars @PoliceNG_PCRRU @PoliceNG @antha_jeaga 😂😂😂,yomishogunle ngrpresident endsars policengpcrru policeng anthajeaga ,positive,0.9548308253288269
9245,43,2018-08-14,@theadusamuel @YomiShogunle @NGRPresident @EndSars @PoliceNG_PCRRU @PoliceNG Lmao,theadusamuel yomishogunle ngrpresident endsars policengpcrru policeng lmao,positive,0.916399359703064
9246,2359,2018-08-14,@bjyomyom @YomiShogunle @iFemora @EndSars 😂😂😂🤣🤣🤣🤣,bjyomyom yomishogunle ifemora endsars 🤣🤣🤣🤣,positive,0.7023738026618958
9247,4326,2018-08-14,"@darfy007 @YomiShogunle @NGRPresident @EndSars @PoliceNG_PCRRU @PoliceNG You for kuku impose Broda Yomi head na, why CR7?!",darfy007 yomishogunle ngrpresident endsars policengpcrru policeng kuku impose broda yomi head na cr7,positive,0.89057856798172
9248,4326,2018-08-14,"@YomiShogunle @iFemora @EndSars @YomiShogunle : Which block? Pls choose we'll help you deliver f.o.c., Pls specify size eg 6"" or 9""
1. Hollow concrete blocks
2. Aerated Autoclaved Concrete Block (AAC) 
3. Concrete Bricks
4. Solid concrete blocks
5. Lintel blocks
6. Paving Blocks
7. Concrete stretcher block.",yomishogunle ifemora endsars yomishogunle block pls choose help deliver foc pls specify size eg 6 9 1 hollow concrete blocks 2 aerated autoclaved concrete block aac 3 concrete bricks 4 solid concrete blocks 5 lintel blocks 6 paving blocks 7 concrete stretcher block,positive,0.9847500324249268
9249,5383,2018-08-14,@Scheenel @emperor_willz @ShyWale @YomiShogunle @NGRPresident @EndSars @PoliceNG_PCRRU @PoliceNG Maka why😂😂😂,scheenel emperorwillz shywale yomishogunle ngrpresident endsars policengpcrru policeng maka why,negative,0.9975771307945251
9250,5604,2018-08-14,@Tobycriz @Dinzel_flash @YomiShogunle @NGRPresident @EndSars @PoliceNG_PCRRU @PoliceNG Association of block industries 😂😂😂. Dangote don get cement supply work be dat.,tobycriz dinzelflash yomishogunle ngrpresident endsars policengpcrru policeng association block industries  dangote don cement supply work dat,positive,0.9683151245117188
9251,2231,2018-08-14,@YomiShogunle @EndSars @PoliceNG How market 🤣🤣? https://t.co/8bfS6wK9aX,yomishogunle endsars policeng market 🤣🤣,positive,0.8188906908035278
9252,3528,2018-08-14,"@YomiShogunle @NGRPresident @EndSars @PoliceNG_PCRRU @PoliceNG Bros! No gree ooo. How can the Acting President's order worth more than 180 million RT's.
🤣🤣🤣🤣
Don't worry, our RT's won't count.",yomishogunle ngrpresident endsars policengpcrru policeng bros gree ooo acting presidents order worth 180 million rts 🤣🤣🤣🤣 dont worry rts wont count,negative,0.920018196105957
9253,5604,2018-08-14,@YomiShogunle @iFemora @EndSars Like it matters 😂😂😂,yomishogunle ifemora endsars like matters ,negative,0.9856976270675659
9254,73,2018-08-14,@YomiShogunle @NGRPresident @EndSars @PoliceNG_PCRRU @PoliceNG Seriously if u look back you will realise how much you've lost defending this black market,yomishogunle ngrpresident endsars policengpcrru policeng seriously u look realise youve lost defending black market,positive,0.7596962451934814
9255,1459,2018-08-14,"@YomiShogunle @NGRPresident @EndSars @PoliceNG_PCRRU @PoliceNG Now I have nothing but pity for you dude. Repent and ask of forgiveness from whatever thing you believe in and turn a good leaf. Because with comments on here, you could be lynched on sight if care is not taken. You can't battle a society and win...nobody can...not even you",yomishogunle ngrpresident endsars policengpcrru policeng pity dude repent ask forgiveness thing believe turn good leaf comments lynched sight care taken cant battle society winnobody,negative,0.9279467463493347
9256,1330,2018-08-14,@Tobycriz @Dinzel_flash @YomiShogunle @NGRPresident @EndSars @PoliceNG_PCRRU @PoliceNG The Fifu part is wicked ......,tobycriz dinzelflash yomishogunle ngrpresident endsars policengpcrru policeng fifu wicked,negative,0.9094253182411194
9257,4066,2018-08-14,@YomiShogunle @NGRPresident @EndSars @PoliceNG_PCRRU @PoliceNG You’re next bro berra start packing your load,yomishogunle ngrpresident endsars policengpcrru policeng you’re bro berra start packing load,positive,0.9882679581642151
9258,1182,2018-08-14,"@BonMavis @YomiShogunle @NGRPresident @EndSars @PoliceNG_PCRRU @PoliceNG Yeah
Ths is the first step
Lets celeb this one",bonmavis yomishogunle ngrpresident endsars policengpcrru policeng yeah ths step lets celeb,positive,0.9081016182899475
9259,5899,2018-08-14,"@YomiShogunle @NGRPresident @EndSars @PoliceNG_PCRRU @PoliceNG Bros, u are trying but do it well. We need intelligence officers as well as rugged ones too. Current crop of SARS we actually a far cry from the initial aim. Thanks to y'all",yomishogunle ngrpresident endsars policengpcrru policeng bros u trying need intelligence officers rugged ones current crop sars actually far cry initial aim thanks yall,negative,0.8048546314239502
9260,1572,2018-08-14,@YomiShogunle @NGRPresident @EndSars @PoliceNG_PCRRU @PoliceNG @YomiShogunle 😂😛😛😛😛😛😛😛😛😛😛😛😛😛😛😛😛😛😜😜😜😜😜😜😜😜😜😜😜😜,yomishogunle ngrpresident endsars policengpcrru policeng yomishogunle ,positive,0.9681271910667419
9261,1330,2018-08-14,@YomiShogunle @NGRPresident @EndSars @PoliceNG_PCRRU @PoliceNG Your tweet is professional today.... What happened Mr Yomi?,yomishogunle ngrpresident endsars policengpcrru policeng tweet professional today happened mr yomi,positive,0.5084747672080994
9262,1933,2018-08-14,"@YomiShogunle @iFemora @EndSars At the rate you are going, You will soon block your own destiny by yourself. 😂",yomishogunle ifemora endsars rate going soon block destiny ,positive,0.7014588117599487
9263,5440,2018-08-14,@YomiShogunle @NGRPresident @EndSars @PoliceNG_PCRRU @PoliceNG People has been vindicated contrary to  constant mockery by you.,yomishogunle ngrpresident endsars policengpcrru policeng people vindicated contrary constant mockery,negative,0.9303795099258423
9264,1182,2018-08-14,@YomiShogunle @iFemora @EndSars How many retweets to #EndSARS lewl.,yomishogunle ifemora endsars retweets endsars lewl,negative,0.9976562261581421
9265,106,2018-08-14,"@BonMavis @YomiShogunle @NGRPresident @EndSars @PoliceNG_PCRRU @PoliceNG An overhaul is what is needed. There are special task forces worldwide similar to SARS. We just need them to do the good work they’re supposed to do and stop the bad. 

Personally I think there are too many bad eggs in the police force and it needs to be reformed generally.",bonmavis yomishogunle ngrpresident endsars policengpcrru policeng overhaul needed special task forces worldwide similar sars need good work they’re supposed stop bad personally think bad eggs police force needs reformed generally,negative,0.5736145377159119
9266,1002,2018-08-14,@callmidjremedy @El_shedii @keaxxy @henroy7 @YomiShogunle @NGRPresident @EndSars @PoliceNG_PCRRU @PoliceNG I love twitter,callmidjremedy elshedii keaxxy henroy7 yomishogunle ngrpresident endsars policengpcrru policeng love twitter,positive,0.9413623809814453
9267,3356,2018-08-14,@rotimi_lanre @YomiShogunle @NGRPresident @EndSars @PoliceNG_PCRRU @PoliceNG Congrats! He has blocked me 😂,rotimilanre yomishogunle ngrpresident endsars policengpcrru policeng congrats blocked ,positive,0.9829397201538086
9268,50,2018-08-14,"@YomiShogunle @NGRPresident @EndSars @PoliceNG_PCRRU @PoliceNG But @YomiShogunle is doing a BRILLIANT JOB, at least he defined the following:

@PoliceNG_PCRRU 
Twitter Interactive Session 

Good job @YomiShogunle,We appropriate your initiatives still. I trust our VP knows better!",yomishogunle ngrpresident endsars policengpcrru policeng yomishogunle brilliant job defined following policengpcrru twitter interactive session good job yomishogunlewe appropriate initiatives trust vp knows better,positive,0.9848848581314087
9269,4064,2018-08-14,@YomiShogunle @NGRPresident @EndSars @PoliceNG_PCRRU @PoliceNG https://t.co/41HZewr5Wo,yomishogunle ngrpresident endsars policengpcrru policeng,positive,0.9561005234718323
9270,4332,2018-08-14,@YomiShogunle @EndSars Mumu the thing pain am 😂😂😂,yomishogunle endsars mumu thing pain ,negative,0.9998494386672974
9271,5999,2018-08-14,"@SamuelOlowomeye @YomiShogunle @NGRPresident @EndSars @PoliceNG_PCRRU @PoliceNG D guy na from Ogun lineage so Ogun fit pity am, if Ogun try pity am lasan make àrà feature sàngo finish am.",samuelolowomeye yomishogunle ngrpresident endsars policengpcrru policeng d guy na ogun lineage ogun fit pity ogun try pity lasan àrà feature sàngo finish,positive,0.9646162986755371
9272,4958,2018-08-14,@iFemora @YomiShogunle @NGRPresident @EndSars @PoliceNG_PCRRU @PoliceNG Louder 🔊 🔊,ifemora yomishogunle ngrpresident endsars policengpcrru policeng louder  ,positive,0.7341598272323608
9273,1459,2018-08-14,@theadusamuel @YomiShogunle @NGRPresident @EndSars @PoliceNG_PCRRU @PoliceNG 😂😂😂,theadusamuel yomishogunle ngrpresident endsars policengpcrru policeng ,positive,0.9394980669021606
9274,4724,2018-08-14,@oluwathocin @YomiShogunle @NGRPresident @EndSars @PoliceNG_PCRRU @PoliceNG Lol 😂,oluwathocin yomishogunle ngrpresident endsars policengpcrru policeng lol ,positive,0.9404391646385193
9275,6381,2018-08-14,@YomiShogunle @NGRPresident @EndSars @PoliceNG_PCRRU @PoliceNG https://t.co/z2Nahoxhm0,yomishogunle ngrpresident endsars policengpcrru policeng,positive,0.9561005234718323
9276,5592,2018-08-14,"@YomiShogunle @iFemora @EndSars Block industry, your case is next to be addressed and there shall be jubilation in the land",yomishogunle ifemora endsars block industry case addressed shall jubilation land,positive,0.9917135238647461
9277,4970,2018-08-14,@YomiShogunle @NGRPresident @EndSars @PoliceNG_PCRRU @PoliceNG Unblock the people you blocked when we were shouting #EndSARS,yomishogunle ngrpresident endsars policengpcrru policeng unblock people blocked shouting endsars,negative,0.9573801755905151
9278,5082,2018-08-14,@YomiShogunle @NGRPresident @EndSars @PoliceNG_PCRRU @PoliceNG Idiot like u. Na shame dey rush una. 🤣,yomishogunle ngrpresident endsars policengpcrru policeng idiot like u na shame dey rush una 🤣,negative,0.9100807309150696
9279,963,2018-08-14,@YomiShogunle @NGRPresident @EndSars @PoliceNG_PCRRU @PoliceNG Corrupt ACP!...  God pinish you and your generation for the blood you guys have shared.,yomishogunle ngrpresident endsars policengpcrru policeng corrupt acp god pinish generation blood guys shared,negative,0.5045124888420105
9280,278,2018-08-14,@Jesse_Okika @YomiShogunle @iFemora @EndSars 💪,jesseokika yomishogunle ifemora endsars ,positive,0.9417365789413452
9281,514,2018-08-14,@YomiShogunle @PoliceNG_PCRRU @NGRPresident @EndSars @PoliceNG The #IGP has renamed SARS to be FSARS that sound to good to hear but they've to change their attitudes towards the public so that we can embrace them as good good crime fighters,yomishogunle policengpcrru ngrpresident endsars policeng igp renamed sars fsars sound good hear theyve change attitudes public embrace good good crime fighters,positive,0.8996348977088928
9282,2888,2018-08-14,"@YomiShogunle @NGRPresident @EndSars @PoliceNG_PCRRU @PoliceNG Oloriburuku, Wèrè. Tí ẹ ti run jegé jege. The thunder that will fire you just finish convention for redemption camp. Son of a bitching bastard.",yomishogunle ngrpresident endsars policengpcrru policeng oloriburuku wèrè tí ẹ ti run jegé jege thunder fire finish convention redemption camp son bitching bastard,negative,0.9996325969696045
9283,1144,2018-08-14,@YomiShogunle @iFemora @EndSars Block or no block you dey distribute money nii??? Who you epp,yomishogunle ifemora endsars block block dey distribute money nii epp,negative,0.9987347722053528
9284,4029,2018-08-14,@YomiShogunle @NGRPresident @EndSars @PoliceNG_PCRRU @PoliceNG See as God answer prayers no more  #180millionretweet,yomishogunle ngrpresident endsars policengpcrru policeng god answer prayers 180millionretweet,positive,0.9586672782897949
9285,1054,2018-08-14,@YomiShogunle @NGRPresident @EndSars @PoliceNG_PCRRU @PoliceNG I'm sure we don't have to get to 180retweets to achieve that.,yomishogunle ngrpresident endsars policengpcrru policeng im sure dont 180retweets achieve,negative,0.9216632843017578
9286,5905,2018-08-14,@clintnazzy @YomiShogunle @iFemora @EndSars 😂😂😂😂😂,clintnazzy yomishogunle ifemora endsars ,positive,0.9924948215484619
9287,4583,2018-08-14,@YomiShogunle @NGRPresident @EndSars @PoliceNG_PCRRU @PoliceNG @YomiShogunle abi you been dey form stunch... dey do 180 million retweets before ending sars..... https://t.co/C6dROQAPzv,yomishogunle ngrpresident endsars policengpcrru policeng yomishogunle abi dey form stunch dey 180 million retweets ending sars,negative,0.9924995303153992
9288,1223,2018-08-14,@YomiShogunle @NGRPresident @EndSars @PoliceNG_PCRRU @PoliceNG Shame on you FOOL!!!,yomishogunle ngrpresident endsars policengpcrru policeng shame fool,negative,0.9907065033912659
9289,2358,2018-08-14,@YomiShogunle @NGRPresident @EndSars @PoliceNG_PCRRU @PoliceNG It's like you got that 180million retweets you were looking for.,yomishogunle ngrpresident endsars policengpcrru policeng like got 180million retweets looking,negative,0.8627005219459534
9290,5672,2018-08-14,@YomiShogunle @NGRPresident @EndSars @PoliceNG_PCRRU @PoliceNG Shogunle right now while reading president's decision to overhaul SARZ https://t.co/709JFmfOxJ,yomishogunle ngrpresident endsars policengpcrru policeng shogunle right reading presidents decision overhaul sarz,positive,0.803745687007904
9291,4981,2018-08-14,"@YomiShogunle @iFemora @EndSars Oga, shey blocking people will take u to heaven shaa?",yomishogunle ifemora endsars oga shey blocking people u heaven shaa,negative,0.869488000869751
9292,4981,2018-08-14,@Mr_OluwaF @YomiShogunle @EndSars Brain blocking 😂😂😂😂,mroluwaf yomishogunle endsars brain blocking ,negative,0.9861728549003601
9293,3642,2018-08-14,@YomiShogunle @NGRPresident @EndSars @PoliceNG_PCRRU @PoliceNG Yoruba man without sense in uniform... God help you.,yomishogunle ngrpresident endsars policengpcrru policeng yoruba man sense uniform god help,positive,0.9581815004348755
9294,5405,2018-08-14,@YomiShogunle @NGRPresident @EndSars @PoliceNG_PCRRU @PoliceNG Gh,yomishogunle ngrpresident endsars policengpcrru policeng gh,positive,0.9512190818786621
9295,5518,2018-08-14,"@YomiShogunle @NGRPresident @EndSars @PoliceNG_PCRRU @PoliceNG You did not tweet this with your full chest.. i know you know that we know that aware of all the impunities your colleagues were doing but you chose to make a mockery of Nigerians. Dont worry, no matter how long Moon shine for night, Sun go still surface for daytime✌ be ready",yomishogunle ngrpresident endsars policengpcrru policeng tweet chest know know know aware impunities colleagues chose mockery nigerians dont worry matter long moon shine night sun surface daytime ready,negative,0.9586394429206848
9296,6376,2018-08-14,"@YomiShogunle @NGRPresident @EndSars @PoliceNG_PCRRU @PoliceNG At last, voice of the people....",yomishogunle ngrpresident endsars policengpcrru policeng voice people,positive,0.9088201522827148
9297,3443,2018-08-14,"@YomiShogunle @NGRPresident @EndSars @PoliceNG_PCRRU @PoliceNG Egbon yomi , how market https://t.co/JWLHTjUlbP",yomishogunle ngrpresident endsars policengpcrru policeng egbon yomi market,positive,0.9409005045890808
9298,4465,2018-08-14,@YomiShogunle @NGRPresident @EndSars @PoliceNG_PCRRU @PoliceNG https://t.co/ool2w5fngr,yomishogunle ngrpresident endsars policengpcrru policeng,positive,0.9561005234718323
9299,6296,2018-08-14,@YomiShogunle @NGRPresident @EndSars @PoliceNG_PCRRU @PoliceNG we won!!!,yomishogunle ngrpresident endsars policengpcrru policeng won,positive,0.9961269497871399
9300,4465,2018-08-14,"@dokita_oso @YomiShogunle @elitetatafo @NGRPresident @EndSars @PoliceNG_PCRRU @PoliceNG Oh it will.. When we are through with this one, we'll focus on him. Maybe they'll redeploy him to dapchi or chibok so that he'd take his job seriously.",dokitaoso yomishogunle elitetatafo ngrpresident endsars policengpcrru policeng oh focus maybe theyll redeploy dapchi chibok hed job seriously,positive,0.9959580302238464
9301,3624,2018-08-14,@xcex_sings @darfy007 @EndSars Boda Yomi go vex now😂😂😂😂,xcexsings darfy007 endsars boda yomi vex now,positive,0.5609270334243774
9302,6054,2018-08-14,@YomiShogunle @NGRPresident @EndSars @PoliceNG_PCRRU @PoliceNG Ota ti yo e bayiiii.,yomishogunle ngrpresident endsars policengpcrru policeng ota ti yo e bayiiii,positive,0.9679718017578125
9303,4210,2018-08-14,@YomiShogunle @NGRPresident @EndSars @PoliceNG_PCRRU @PoliceNG He's coming to pick out any of you who doesn't know how to perform his duties.,yomishogunle ngrpresident endsars policengpcrru policeng hes coming pick doesnt know perform duties,positive,0.5203670859336853
9304,4465,2018-08-14,@darfy007 @YomiShogunle @NGRPresident @EndSars @PoliceNG_PCRRU @PoliceNG 😂😂😂😊😂😂😂,darfy007 yomishogunle ngrpresident endsars policengpcrru policeng ,positive,0.9707713723182678
9305,5107,2018-08-14,"@YomiShogunle @iFemora @EndSars Just change your manner of approach, we know your job is a difficult one.",yomishogunle ifemora endsars change manner approach know job difficult,negative,0.9268298149108887
9306,4371,2018-08-14,@YomiShogunle @NGRPresident @EndSars @PoliceNG_PCRRU @PoliceNG Hehehe! You can turn in your resignation letter!!! Thank you! Also tell your female counterpart opetodola do same🚬,yomishogunle ngrpresident endsars policengpcrru policeng hehehe turn resignation letter thank tell female counterpart opetodola same,negative,0.8574241995811462
9307,4465,2018-08-14,@YomiShogunle @iFemora @EndSars Mtchew.. Twitter police officer..,yomishogunle ifemora endsars mtchew twitter police officer,negative,0.8308458924293518
9308,6277,2018-08-14,"@YomiShogunle @iFemora @EndSars Loool
Better block all of us. 
Shame!",yomishogunle ifemora endsars loool better block shame,negative,0.975278913974762
9309,1047,2018-08-14,@YomiShogunle @EndSars @PoliceNG_PCRRU @PoliceNG Now say it without crying 😀 https://t.co/idVN7GBL55,yomishogunle endsars policengpcrru policeng crying ,negative,0.5890946984291077
9310,6256,2018-08-14,@YomiShogunle @NGRPresident @EndSars @PoliceNG_PCRRU @PoliceNG Oga said you should repost it in capital letters and pin the tweet. https://t.co/3LxWBKQy9l,yomishogunle ngrpresident endsars policengpcrru policeng oga said repost capital letters pin tweet,negative,0.9986481070518494
9311,3311,2018-08-14,"@YomiShogunle @NGRPresident @EndSars @PoliceNG_PCRRU @PoliceNG No thanks to you , shame",yomishogunle ngrpresident endsars policengpcrru policeng thanks shame,positive,0.9438033103942871
